Type, Dispense, cw/ccw, speed, start_x, start_y, end_x, end_y, center_x, center_y
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-1.568	114.792
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	40.729	90.372
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	22.600	93.862
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-92.198	153.160
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-61.988	135.722
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-50.161	128.301
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-25.736	114.792
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	10.516	93.862
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-49.904	121.768
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-19.694	104.327
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	34.684	72.932
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-86.156	135.722
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-68.030	125.257
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-13.652	93.862
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	4.474	83.397
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-80.114	125.257
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-43.862	104.327
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	10.516	72.932
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-104.282	132.234
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-31.778	90.373
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	22.600	58.978
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-68.118	104.339
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-7.610	69.443
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-1.318	66.388
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-104.032	118.713
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-98.240	114.792
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-55.946	90.373
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-25.736	72.932
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-1.568	58.978
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-110.324	114.792
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-92.198	104.327
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-74.072	93.862
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	16.558	41.536
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-43.862	69.443
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-80.114	83.397
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-61.988	72.932
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-25.736	52.001
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-7.610	41.536
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-122.408	100.838
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-104.158	90.285
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-37.820	52.001
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	4.474	27.583
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-49.904	52.002
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-7.610	27.583
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-128.443	90.385
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-110.324	79.908
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-98.240	72.932
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-74.072	58.978
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-19.694	27.583
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-122.278	79.833
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-86.156	58.978
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-80.363	55.056
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-37.820	31.071
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-1.568	10.145
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-116.366	69.443
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-68.030	41.536
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-80.114	41.536
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-61.988	31.072
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-43.862	20.606
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-19.694	6.653
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-110.324	52.001
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-44.155	13.235
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-37.820	10.141
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-98.240	38.048
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-68.030	20.606
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-55.946	6.653
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-92.198	20.606
CIRCLE	0	0	20	43.772	-83.340	43.772	-83.340	-80.111	6.655
LINE	0	0	20	53.239	-71.272	53.990	-69.973	0.000	0.000
LINE	0	0	20	55.353	-69.613	55.830	-69.886	0.000	0.000
LINE	0	0	20	55.830	-69.886	88.434	-13.403	0.000	0.000
LINE	0	0	20	88.434	-13.403	87.961	-13.132	0.000	0.000
LINE	0	0	20	87.593	-11.774	88.344	-10.475	0.000	0.000
LINE	0	0	20	89.710	-10.101	90.182	-10.372	0.000	0.000
LINE	0	0	20	90.182	-10.372	94.046	-3.685	0.000	0.000
LINE	0	0	20	94.058	3.747	93.553	4.623	0.000	0.000
LINE	0	0	20	93.553	4.623	93.077	4.348	0.000	0.000
LINE	0	0	20	92.077	6.080	92.553	6.355	0.000	0.000
LINE	0	0	20	92.553	6.355	90.183	10.460	0.000	0.000
LINE	0	0	20	90.183	10.460	89.707	10.185	0.000	0.000
LINE	0	0	20	88.341	10.551	87.591	11.850	0.000	0.000
LINE	0	0	20	87.957	13.216	88.433	13.491	0.000	0.000
LINE	0	0	20	88.433	13.491	55.833	69.956	0.000	0.000
LINE	0	0	20	55.833	69.956	55.357	69.681	0.000	0.000
LINE	0	0	20	53.991	70.047	53.241	71.346	0.000	0.000
LINE	0	0	20	53.607	72.712	54.083	72.987	0.000	0.000
LINE	0	0	20	54.083	72.987	51.713	77.092	0.000	0.000
LINE	0	0	20	51.713	77.092	51.237	76.817	0.000	0.000
LINE	0	0	20	50.237	78.549	50.713	78.824	0.000	0.000
LINE	0	0	20	50.713	78.824	50.208	79.698	0.000	0.000
LINE	0	0	20	43.781	83.410	36.042	83.405	0.000	0.000
LINE	0	0	20	36.042	83.405	36.040	82.858	0.000	0.000
LINE	0	0	20	35.034	81.861	33.533	81.860	0.000	0.000
LINE	0	0	20	32.541	82.858	32.543	83.406	0.000	0.000
LINE	0	0	20	32.543	83.406	-32.675	83.407	0.000	0.000
LINE	0	0	20	-32.675	83.407	-32.677	82.859	0.000	0.000
LINE	0	0	20	-33.670	81.859	-35.171	81.858	0.000	0.000
LINE	0	0	20	-36.176	82.860	-36.174	83.407	0.000	0.000
LINE	0	0	20	-36.174	83.407	-43.932	83.400	0.000	0.000
LINE	0	0	20	-50.355	79.688	-50.850	78.826	0.000	0.000
LINE	0	0	20	-50.850	78.826	-50.370	78.545	0.000	0.000
LINE	0	0	20	-51.377	76.809	-51.857	77.090	0.000	0.000
LINE	0	0	20	-51.857	77.090	-54.216	72.993	0.000	0.000
LINE	0	0	20	-54.216	72.993	-53.739	72.720	0.000	0.000
LINE	0	0	20	-53.375	71.348	-54.125	70.049	0.000	0.000
LINE	0	0	20	-55.488	69.689	-55.965	69.963	0.000	0.000
LINE	0	0	20	-55.965	69.963	-88.569	13.480	0.000	0.000
LINE	0	0	20	-88.569	13.480	-88.096	13.208	0.000	0.000
LINE	0	0	20	-87.728	11.850	-88.479	10.551	0.000	0.000
LINE	0	0	20	-89.845	10.178	-90.317	10.448	0.000	0.000
LINE	0	0	20	-90.317	10.448	-92.682	6.361	0.000	0.000
LINE	0	0	20	-92.682	6.361	-92.207	6.089	0.000	0.000
LINE	0	0	20	-93.214	4.353	-93.689	4.625	0.000	0.000
LINE	0	0	20	-93.689	4.625	-94.205	3.737	0.000	0.000
LINE	0	0	20	-94.204	-3.681	-90.316	-10.382	0.000	0.000
LINE	0	0	20	-90.316	-10.382	-89.842	-10.108	0.000	0.000
LINE	0	0	20	-88.476	-10.474	-87.726	-11.773	0.000	0.000
LINE	0	0	20	-88.092	-13.139	-88.568	-13.414	0.000	0.000
LINE	0	0	20	-88.568	-13.414	-55.968	-69.879	0.000	0.000
LINE	0	0	20	-55.968	-69.879	-55.492	-69.604	0.000	0.000
LINE	0	0	20	-54.126	-69.970	-53.376	-71.269	0.000	0.000
LINE	0	0	20	-53.742	-72.635	-54.216	-72.909	0.000	0.000
LINE	0	0	20	-54.216	-72.909	-50.354	-79.632	0.000	0.000
LINE	0	0	20	-43.930	-83.340	-42.906	-83.334	0.000	0.000
LINE	0	0	20	-42.906	-83.334	-42.904	-82.787	0.000	0.000
LINE	0	0	20	-40.897	-82.783	-40.899	-83.330	0.000	0.000
LINE	0	0	20	-40.899	-83.330	-36.177	-83.329	0.000	0.000
LINE	0	0	20	-36.177	-83.329	-36.175	-82.781	0.000	0.000
LINE	0	0	20	-35.169	-81.785	-33.668	-81.784	0.000	0.000
LINE	0	0	20	-32.676	-82.782	-32.678	-83.329	0.000	0.000
LINE	0	0	20	-32.678	-83.329	32.540	-83.330	0.000	0.000
LINE	0	0	20	32.540	-83.330	32.542	-82.783	0.000	0.000
LINE	0	0	20	33.535	-81.783	35.035	-81.782	0.000	0.000
LINE	0	0	20	36.041	-82.784	36.039	-83.331	0.000	0.000
LINE	0	0	20	36.039	-83.331	40.767	-83.338	0.000	0.000
LINE	0	0	20	40.767	-83.338	40.763	-82.782	0.000	0.000
LINE	0	0	20	42.770	-82.778	42.774	-83.334	0.000	0.000
LINE	0	0	20	42.774	-83.334	43.772	-83.340	0.000	0.000
LINE	0	0	20	50.197	-79.636	54.082	-72.918	0.000	0.000
LINE	0	0	20	54.082	-72.918	53.604	-72.644	0.000	0.000
LINE	0	0	20	-30.280	126.169	-79.102	41.606	0.000	0.000
LINE	0	0	20	-36.559	129.794	-77.198	59.404	0.000	0.000
